junction_name,primary_direction,primary_speed_limit,primary_avg_speed,secondary_direction,secondary_speed_limit,secondary_avg_speed,record_time,record_date,day_of_week
J39,NB,70,60.4,SB,70,64.3,0 days 13:00:02,2024-09-03,Tuesday
J43|44,NB,70,47.28,SB,70,48.91,0 days 13:00:02,2024-09-03,Tuesday
J2,NB,70,70.0,SB,70,68.02,0 days 13:30:02,2024-09-03,Tuesday
J6A,NB,70,61.33,SB,70,60.27,0 days 13:30:02,2024-09-03,Tuesday
J10,NB,70,38.28,SB,70,52.11,0 days 13:30:02,2024-09-03,Tuesday
J14,NB,70,64.52,SB,70,66.99,0 days 13:30:02,2024-09-03,Tuesday
J19,NB,70,56.69,SB,70,67.01,0 days 13:30:02,2024-09-03,Tuesday
J21,NB,70,58.2,SB,70,58.91,0 days 13:30:02,2024-09-03,Tuesday
J24,NB,70,53.44,SB,70,48.34,0 days 13:30:02,2024-09-03,Tuesday
J28,NB,70,48.56,SB,70,50.99,0 days 13:30:02,2024-09-03,Tuesday
J32,NB,70,48.26,SB,70,53.21,0 days 13:30:02,2024-09-03,Tuesday
J34,NB,70,47.71,SB,70,48.22,0 days 13:30:02,2024-09-03,Tuesday
J39,NB,70,62.76,SB,70,67.26,0 days 13:30:02,2024-09-03,Tuesday
J43|44,NB,70,47.85,SB,70,46.77,0 days 13:30:02,2024-09-03,Tuesday
J2,NB,70,69.05,SB,70,70.0,0 days 14:00:02,2024-09-03,Tuesday
J6A,NB,70,58.23,SB,70,60.89,0 days 14:00:02,2024-09-03,Tuesday
J10,NB,70,37.6,SB,70,47.92,0 days 14:00:02,2024-09-03,Tuesday
J14,NB,70,63.01,SB,70,64.85,0 days 14:00:02,2024-09-03,Tuesday
J19,NB,70,58.7,SB,70,58.32,0 days 14:00:02,2024-09-03,Tuesday
J21,NB,70,53.81,SB,70,61.55,0 days 14:00:02,2024-09-03,Tuesday
J24,NB,70,55.3,SB,70,48.96,0 days 14:00:02,2024-09-03,Tuesday
J28,NB,70,48.5,SB,70,48.17,0 days 14:00:02,2024-09-03,Tuesday
J32,NB,70,47.77,SB,70,51.52,0 days 14:00:02,2024-09-03,Tuesday
J34,NB,70,47.64,SB,70,49.86,0 days 14:00:02,2024-09-03,Tuesday
J39,NB,70,69.84,SB,70,64.42,0 days 14:00:02,2024-09-03,Tuesday
J43|44,NB,70,49.39,SB,70,46.97,0 days 14:00:02,2024-09-03,Tuesday
J2,NB,70,62.59,SB,70,70.0,0 days 14:30:03,2024-09-03,Tuesday
J6A,NB,70,61.46,SB,70,60.89,0 days 14:30:03,2024-09-03,Tuesday
J10,NB,70,41.57,SB,70,47.76,0 days 14:30:03,2024-09-03,Tuesday
J14,NB,70,66.92,SB,70,65.44,0 days 14:30:03,2024-09-03,Tuesday
J19,NB,70,64.15,SB,70,68.69,0 days 14:30:03,2024-09-03,Tuesday
J21,NB,70,56.84,SB,70,60.58,0 days 14:30:03,2024-09-03,Tuesday
J24,NB,70,51.57,SB,70,48.34,0 days 14:30:03,2024-09-03,Tuesday
J28,NB,70,48.37,SB,70,48.3,0 days 14:30:03,2024-09-03,Tuesday
J32,NB,70,50.26,SB,70,55.02,0 days 14:30:03,2024-09-03,Tuesday
J34,NB,70,48.33,SB,70,47.83,0 days 14:30:03,2024-09-03,Tuesday
J39,NB,70,69.84,SB,70,64.95,0 days 14:30:03,2024-09-03,Tuesday
J43|44,NB,70,49.71,SB,70,47.5,0 days 14:30:03,2024-09-03,Tuesday
J2,NB,70,66.82,SB,70,65.29,0 days 15:00:04,2024-09-03,Tuesday
J6A,NB,70,62.89,SB,70,59.65,0 days 15:00:04,2024-09-03,Tuesday
J10,NB,70,47.85,SB,70,49.62,0 days 15:00:04,2024-09-03,Tuesday
J14,NB,70,58.35,SB,70,66.96,0 days 15:00:04,2024-09-03,Tuesday
J19,NB,70,61.11,SB,70,65.87,0 days 15:00:04,2024-09-03,Tuesday
J21,NB,70,57.67,SB,70,58.42,0 days 15:00:04,2024-09-03,Tuesday
J24,NB,70,55.3,SB,70,48.59,0 days 15:00:04,2024-09-03,Tuesday
J28,NB,70,48.4,SB,70,52.25,0 days 15:00:04,2024-09-03,Tuesday
J32,NB,70,49.23,SB,70,55.65,0 days 15:00:04,2024-09-03,Tuesday
J34,NB,70,48.12,SB,70,49.0,0 days 15:00:04,2024-09-03,Tuesday
J39,NB,70,62.63,SB,70,62.88,0 days 15:00:04,2024-09-03,Tuesday
J43|44,NB,70,47.54,SB,70,52.11,0 days 15:00:04,2024-09-03,Tuesday
J2,NB,70,63.21,SB,70,68.77,0 days 15:30:03,2024-09-03,Tuesday
J6A,NB,70,60.71,SB,70,62.14,0 days 15:30:03,2024-09-03,Tuesday
J10,NB,70,45.61,SB,70,52.27,0 days 15:30:03,2024-09-03,Tuesday
J14,NB,70,64.71,SB,70,67.39,0 days 15:30:03,2024-09-03,Tuesday
J19,NB,70,67.47,SB,70,64.64,0 days 15:30:03,2024-09-03,Tuesday
J21,NB,70,57.31,SB,70,63.92,0 days 15:30:03,2024-09-03,Tuesday
J24,NB,70,51.57,SB,70,50.2,0 days 15:30:03,2024-09-03,Tuesday
J28,NB,70,47.64,SB,70,48.92,0 days 15:30:03,2024-09-03,Tuesday
J32,NB,70,49.23,SB,70,51.81,0 days 15:30:03,2024-09-03,Tuesday
J34,NB,70,47.43,SB,70,50.25,0 days 15:30:03,2024-09-03,Tuesday
J39,NB,70,61.89,SB,70,61.19,0 days 15:30:03,2024-09-03,Tuesday
J43|44,NB,70,47.22,SB,70,43.38,0 days 15:30:03,2024-09-03,Tuesday
J2,NB,70,67.89,SB,70,70.0,0 days 16:00:03,2024-09-03,Tuesday
J6A,NB,70,61.71,SB,70,62.76,0 days 16:00:03,2024-09-03,Tuesday
J10,NB,70,31.51,SB,70,47.3,0 days 16:00:03,2024-09-03,Tuesday
J14,NB,70,64.88,SB,70,67.3,0 days 16:00:03,2024-09-03,Tuesday
J19,NB,70,65.1,SB,70,63.36,0 days 16:00:03,2024-09-03,Tuesday
J21,NB,70,58.77,SB,70,60.15,0 days 16:00:03,2024-09-03,Tuesday
J24,NB,70,52.2,SB,70,48.59,0 days 16:00:03,2024-09-03,Tuesday
J28,NB,70,47.61,SB,70,47.66,0 days 16:00:03,2024-09-03,Tuesday
J32,NB,70,49.02,SB,70,50.62,0 days 16:00:03,2024-09-03,Tuesday
J34,NB,70,47.36,SB,70,48.54,0 days 16:00:03,2024-09-03,Tuesday
J39,NB,70,66.49,SB,70,67.26,0 days 16:00:03,2024-09-03,Tuesday
J43|44,NB,70,45.98,SB,70,47.82,0 days 16:00:03,2024-09-03,Tuesday
J2,NB,70,67.69,SB,70,67.63,0 days 16:30:02,2024-09-03,Tuesday
J6A,NB,70,58.29,SB,70,62.76,0 days 16:30:02,2024-09-03,Tuesday
J10,NB,70,37.22,SB,70,48.3,0 days 16:30:02,2024-09-03,Tuesday
J14,NB,70,66.06,SB,70,65.28,0 days 16:30:02,2024-09-03,Tuesday
J19,NB,70,66.93,SB,70,63.57,0 days 16:30:02,2024-09-03,Tuesday
J21,NB,70,58.34,SB,70,52.83,0 days 16:30:02,2024-09-03,Tuesday
J24,NB,70,36.04,SB,70,48.52,0 days 16:30:02,2024-09-03,Tuesday
J28,NB,70,43.61,SB,70,48.53,0 days 16:30:02,2024-09-03,Tuesday
J32,NB,70,47.56,SB,70,47.06,0 days 16:30:02,2024-09-03,Tuesday
J34,NB,70,45.98,SB,70,47.53,0 days 16:30:02,2024-09-03,Tuesday
J39,NB,70,65.24,SB,70,62.4,0 days 16:30:02,2024-09-03,Tuesday
J43|44,NB,70,26.89,SB,70,41.55,0 days 16:30:02,2024-09-03,Tuesday
J2,NB,70,63.5,SB,70,69.95,0 days 17:00:02,2024-09-03,Tuesday
J6A,NB,70,56.24,SB,70,64.0,0 days 17:00:02,2024-09-03,Tuesday
J10,NB,70,34.99,SB,70,47.91,0 days 17:00:02,2024-09-03,Tuesday
J14,NB,70,65.33,SB,70,66.83,0 days 17:00:02,2024-09-03,Tuesday
J19,NB,70,67.99,SB,70,66.52,0 days 17:00:02,2024-09-03,Tuesday
J21,NB,70,56.58,SB,70,44.84,0 days 17:00:02,2024-09-03,Tuesday
J24,NB,70,17.4,SB,70,48.58,0 days 17:00:02,2024-09-03,Tuesday
J28,NB,70,50.66,SB,70,53.88,0 days 17:00:02,2024-09-03,Tuesday
J32,NB,70,50.88,SB,70,47.07,0 days 17:00:02,2024-09-03,Tuesday
J34,NB,70,45.5,SB,70,40.12,0 days 17:00:02,2024-09-03,Tuesday
J39,NB,70,66.11,SB,70,60.95,0 days 17:00:02,2024-09-03,Tuesday
J43|44,NB,70,15.87,SB,70,43.82,0 days 17:00:02,2024-09-03,Tuesday
J2,NB,70,66.9,SB,70,68.24,0 days 17:30:03,2024-09-03,Tuesday
J6A,NB,70,54.87,SB,70,62.14,0 days 17:30:03,2024-09-03,Tuesday
J10,NB,70,35.61,SB,70,44.42,0 days 17:30:03,2024-09-03,Tuesday
J14,NB,70,65.74,SB,70,65.55,0 days 17:30:03,2024-09-03,Tuesday
J19,NB,70,65.76,SB,70,64.02,0 days 17:30:03,2024-09-03,Tuesday
J21,NB,70,56.0,SB,70,42.55,0 days 17:30:03,2024-09-03,Tuesday
J24,NB,70,16.78,SB,70,49.84,0 days 17:30:03,2024-09-03,Tuesday
J28,NB,70,43.93,SB,70,47.48,0 days 17:30:03,2024-09-03,Tuesday
J32,NB,70,48.81,SB,70,46.44,0 days 17:30:03,2024-09-03,Tuesday
J34,NB,70,47.22,SB,70,44.84,0 days 17:30:03,2024-09-03,Tuesday
J39,NB,70,67.98,SB,70,57.85,0 days 17:30:03,2024-09-03,Tuesday
J43|44,NB,70,13.08,SB,70,43.78,0 days 17:30:03,2024-09-03,Tuesday
J2,NB,70,68.39,SB,70,69.62,0 days 18:00:02,2024-09-03,Tuesday
J6A,NB,70,61.58,SB,70,58.41,0 days 18:00:02,2024-09-03,Tuesday
J10,NB,70,34.43,SB,70,48.23,0 days 18:00:02,2024-09-03,Tuesday
J14,NB,70,68.36,SB,70,64.53,0 days 18:00:02,2024-09-03,Tuesday
J19,NB,70,67.44,SB,70,65.58,0 days 18:00:02,2024-09-03,Tuesday
J21,NB,70,59.62,SB,70,67.66,0 days 18:00:02,2024-09-03,Tuesday
J24,NB,70,21.75,SB,70,48.77,0 days 18:00:02,2024-09-03,Tuesday
J28,NB,70,53.27,SB,70,48.44,0 days 18:00:02,2024-09-03,Tuesday
J32,NB,70,49.77,SB,70,47.06,0 days 18:00:02,2024-09-03,Tuesday
J34,NB,70,47.22,SB,70,49.0,0 days 18:00:02,2024-09-03,Tuesday
J39,NB,70,67.23,SB,70,61.9,0 days 18:00:02,2024-09-03,Tuesday
J43|44,NB,70,13.71,SB,70,42.22,0 days 18:00:02,2024-09-03,Tuesday
J2,NB,70,70.0,SB,70,69.02,0 days 18:30:03,2024-09-03,Tuesday
J6A,NB,70,58.23,SB,70,65.24,0 days 18:30:03,2024-09-03,Tuesday
J10,NB,70,37.16,SB,70,49.39,0 days 18:30:03,2024-09-03,Tuesday
J14,NB,70,67.68,SB,70,65.22,0 days 18:30:03,2024-09-03,Tuesday
J19,NB,70,70.0,SB,70,66.92,0 days 18:30:03,2024-09-03,Tuesday
J21,NB,70,60.17,SB,70,61.67,0 days 18:30:03,2024-09-03,Tuesday
J24,NB,70,50.33,SB,70,48.96,0 days 18:30:03,2024-09-03,Tuesday
J28,NB,70,49.3,SB,70,49.18,0 days 18:30:03,2024-09-03,Tuesday
J32,NB,70,49.71,SB,70,52.09,0 days 18:30:03,2024-09-03,Tuesday
J34,NB,70,47.85,SB,70,48.61,0 days 18:30:03,2024-09-03,Tuesday
J39,NB,70,68.23,SB,70,69.74,0 days 18:30:03,2024-09-03,Tuesday
J43|44,NB,70,33.45,SB,70,48.59,0 days 18:30:03,2024-09-03,Tuesday
J2,NB,70,65.93,SB,70,68.34,0 days 19:00:03,2024-09-03,Tuesday
J6A,NB,70,60.03,SB,70,62.14,0 days 19:00:03,2024-09-03,Tuesday
J10,NB,70,35.67,SB,70,52.27,0 days 19:00:03,2024-09-03,Tuesday
J14,NB,70,68.79,SB,70,68.34,0 days 19:00:03,2024-09-03,Tuesday
J19,NB,70,68.17,SB,70,70.0,0 days 19:00:03,2024-09-03,Tuesday
J21,NB,70,63.27,SB,70,62.5,0 days 19:00:03,2024-09-03,Tuesday
J24,NB,70,56.54,SB,70,49.34,0 days 19:00:03,2024-09-03,Tuesday
J28,NB,70,49.51,SB,70,48.9,0 days 19:00:03,2024-09-03,Tuesday
J32,NB,70,51.23,SB,70,52.76,0 days 19:00:03,2024-09-03,Tuesday
J34,NB,70,48.12,SB,70,50.25,0 days 19:00:03,2024-09-03,Tuesday
J39,NB,70,67.23,SB,70,66.43,0 days 19:00:03,2024-09-03,Tuesday
J43|44,NB,70,48.45,SB,70,49.91,0 days 19:00:03,2024-09-03,Tuesday
J2,NB,70,70.0,SB,70,70.0,0 days 19:30:03,2024-09-03,Tuesday
J6A,NB,70,63.7,SB,70,65.87,0 days 19:30:03,2024-09-03,Tuesday
J10,NB,70,47.22,SB,70,48.54,0 days 19:30:03,2024-09-03,Tuesday
J14,NB,70,65.94,SB,70,68.66,0 days 19:30:03,2024-09-03,Tuesday
J19,NB,70,70.0,SB,70,63.72,0 days 19:30:03,2024-09-03,Tuesday
J21,NB,70,62.83,SB,70,60.79,0 days 19:30:03,2024-09-03,Tuesday
J24,NB,70,54.06,SB,70,49.52,0 days 19:30:03,2024-09-03,Tuesday
J28,NB,70,51.38,SB,70,49.65,0 days 19:30:03,2024-09-03,Tuesday
J32,NB,70,50.54,SB,70,53.95,0 days 19:30:03,2024-09-03,Tuesday
J34,NB,70,47.16,SB,70,50.25,0 days 19:30:03,2024-09-03,Tuesday
J39,NB,70,67.23,SB,70,60.42,0 days 19:30:03,2024-09-03,Tuesday
J43|44,NB,70,48.48,SB,70,50.06,0 days 19:30:03,2024-09-03,Tuesday
J2,NB,70,66.34,SB,70,69.81,0 days 20:00:03,2024-09-03,Tuesday
J6A,NB,70,64.25,SB,70,65.24,0 days 20:00:03,2024-09-03,Tuesday
J10,NB,70,48.34,SB,70,50.48,0 days 20:00:03,2024-09-03,Tuesday
J14,NB,70,66.81,SB,70,63.0,0 days 20:00:03,2024-09-03,Tuesday
J19,NB,70,59.87,SB,70,64.21,0 days 20:00:03,2024-09-03,Tuesday
J21,NB,70,65.8,SB,70,70.0,0 days 20:00:03,2024-09-03,Tuesday
J24,NB,70,55.3,SB,70,52.38,0 days 20:00:03,2024-09-03,Tuesday
J28,NB,70,49.11,SB,70,49.65,0 days 20:00:03,2024-09-03,Tuesday
J32,NB,70,49.98,SB,70,53.05,0 days 20:00:03,2024-09-03,Tuesday
J34,NB,70,47.22,SB,70,48.93,0 days 20:00:03,2024-09-03,Tuesday
J39,NB,70,70.0,SB,70,64.89,0 days 20:00:03,2024-09-03,Tuesday
J43|44,NB,70,48.76,SB,70,48.57,0 days 20:00:03,2024-09-03,Tuesday
J2,NB,70,62.36,SB,70,70.0,0 days 20:30:03,2024-09-03,Tuesday
J6A,NB,70,61.77,SB,70,65.24,0 days 20:30:03,2024-09-03,Tuesday
J10,NB,70,48.4,SB,70,49.55,0 days 20:30:03,2024-09-03,Tuesday
J14,NB,70,64.23,SB,70,63.57,0 days 20:30:03,2024-09-03,Tuesday
J19,NB,70,70.0,SB,70,55.45,0 days 20:30:03,2024-09-03,Tuesday
J21,NB,70,59.88,SB,70,70.0,0 days 20:30:03,2024-09-03,Tuesday
J24,NB,70,55.3,SB,70,49.09,0 days 20:30:03,2024-09-03,Tuesday
J28,NB,70,49.09,SB,70,49.29,0 days 20:30:03,2024-09-03,Tuesday
J32,NB,70,47.85,SB,70,42.2,0 days 20:30:03,2024-09-03,Tuesday
J34,NB,70,47.85,SB,70,49.71,0 days 20:30:03,2024-09-03,Tuesday
J39,NB,70,62.14,SB,70,65.21,0 days 20:30:03,2024-09-03,Tuesday
J43|44,NB,70,49.41,SB,70,48.97,0 days 20:30:03,2024-09-03,Tuesday
J2,NB,70,70.0,SB,70,64.24,0 days 21:00:02,2024-09-03,Tuesday
J6A,NB,70,58.16,SB,70,61.52,0 days 21:00:02,2024-09-03,Tuesday
J10,NB,70,47.85,SB,70,48.77,0 days 21:00:02,2024-09-03,Tuesday
J14,NB,70,64.28,SB,70,65.93,0 days 21:00:02,2024-09-03,Tuesday
J19,NB,70,67.11,SB,70,58.96,0 days 21:00:02,2024-09-03,Tuesday
J21,NB,70,58.23,SB,70,60.31,0 days 21:00:02,2024-09-03,Tuesday
J24,NB,70,54.06,SB,70,49.34,0 days 21:00:02,2024-09-03,Tuesday
J28,NB,70,49.3,SB,70,48.94,0 days 21:00:02,2024-09-03,Tuesday
J32,NB,70,42.8,SB,70,39.1,0 days 21:00:02,2024-09-03,Tuesday
J34,NB,70,47.36,SB,70,47.83,0 days 21:00:02,2024-09-03,Tuesday
J39,NB,70,64.37,SB,70,70.0,0 days 21:00:02,2024-09-03,Tuesday
J43|44,NB,70,49.71,SB,70,49.91,0 days 21:00:02,2024-09-03,Tuesday
J2,NB,70,64.93,SB,70,62.0,0 days 21:30:03,2024-09-03,Tuesday
J6A,NB,70,62.26,SB,70,62.14,0 days 21:30:03,2024-09-03,Tuesday
J10,NB,70,48.96,SB,70,49.71,0 days 21:30:03,2024-09-03,Tuesday
J14,NB,70,60.93,SB,70,63.94,0 days 21:30:03,2024-09-03,Tuesday
J19,NB,70,66.09,SB,70,62.33,0 days 21:30:03,2024-09-03,Tuesday
J21,NB,70,62.12,SB,70,67.28,0 days 21:30:03,2024-09-03,Tuesday
J24,NB,70,53.44,SB,70,51.08,0 days 21:30:03,2024-09-03,Tuesday
J28,NB,70,50.41,SB,70,50.35,0 days 21:30:03,2024-09-03,Tuesday
J32,NB,70,38.32,SB,70,41.41,0 days 21:30:03,2024-09-03,Tuesday
J34,NB,70,48.33,SB,70,48.31,0 days 21:30:03,2024-09-03,Tuesday
J39,NB,70,70.0,SB,70,60.01,0 days 21:30:03,2024-09-03,Tuesday
J43|44,NB,70,47.54,SB,70,49.43,0 days 21:30:03,2024-09-03,Tuesday
J2,NB,70,69.71,SB,70,61.63,0 days 22:00:02,2024-09-03,Tuesday
J6A,NB,70,62.33,SB,70,54.68,0 days 22:00:02,2024-09-03,Tuesday
J10,NB,70,47.97,SB,70,51.33,0 days 22:00:02,2024-09-03,Tuesday
J14,NB,70,67.84,SB,70,63.64,0 days 22:00:02,2024-09-03,Tuesday
J19,NB,70,67.26,SB,70,56.86,0 days 22:00:02,2024-09-03,Tuesday
J21,NB,70,68.22,SB,70,54.66,0 days 22:00:02,2024-09-03,Tuesday
J24,NB,70,50.33,SB,70,50.95,0 days 22:00:02,2024-09-03,Tuesday
J28,NB,70,50.17,SB,70,49.5,0 days 22:00:02,2024-09-03,Tuesday
J32,NB,70,38.03,SB,70,49.49,0 days 22:00:02,2024-09-03,Tuesday
J34,NB,70,50.47,SB,70,46.75,0 days 22:00:02,2024-09-03,Tuesday
J39,NB,70,69.47,SB,70,62.64,0 days 22:00:02,2024-09-03,Tuesday
J43|44,NB,70,49.39,SB,70,49.09,0 days 22:00:02,2024-09-03,Tuesday
J2,NB,70,68.99,SB,70,65.4,0 days 22:30:02,2024-09-03,Tuesday
J6A,NB,70,63.26,SB,70,57.79,0 days 22:30:02,2024-09-03,Tuesday
J10,NB,70,49.52,SB,70,49.47,0 days 22:30:02,2024-09-03,Tuesday
J14,NB,70,64.43,SB,70,61.97,0 days 22:30:02,2024-09-03,Tuesday
J19,NB,70,60.09,SB,70,58.84,0 days 22:30:02,2024-09-03,Tuesday
J21,NB,70,62.07,SB,70,55.7,0 days 22:30:02,2024-09-03,Tuesday
J24,NB,70,52.82,SB,70,48.35,0 days 22:30:02,2024-09-03,Tuesday
J28,NB,70,50.02,SB,70,50.83,0 days 22:30:02,2024-09-03,Tuesday
J32,NB,70,38.17,SB,70,50.68,0 days 22:30:02,2024-09-03,Tuesday
J34,NB,70,48.61,SB,70,49.7,0 days 22:30:02,2024-09-03,Tuesday
J39,NB,70,70.0,SB,70,69.45,0 days 22:30:02,2024-09-03,Tuesday
J43|44,NB,70,60.89,SB,70,48.69,0 days 22:30:02,2024-09-03,Tuesday
J2,NB,70,68.29,SB,70,70.0,0 days 23:00:03,2024-09-03,Tuesday
J6A,NB,70,57.11,SB,70,57.79,0 days 23:00:03,2024-09-03,Tuesday
J10,NB,70,48.4,SB,70,50.32,0 days 23:00:03,2024-09-03,Tuesday
J14,NB,70,62.82,SB,70,61.46,0 days 23:00:03,2024-09-03,Tuesday
J19,NB,70,67.66,SB,70,56.22,0 days 23:00:03,2024-09-03,Tuesday
J21,NB,70,64.86,SB,70,67.06,0 days 23:00:03,2024-09-03,Tuesday
J24,NB,70,54.06,SB,70,49.71,0 days 23:00:03,2024-09-03,Tuesday
J28,NB,70,49.69,SB,70,49.41,0 days 23:00:03,2024-09-03,Tuesday
J32,NB,70,47.92,SB,70,53.27,0 days 23:00:03,2024-09-03,Tuesday
J34,NB,70,49.57,SB,70,48.61,0 days 23:00:03,2024-09-03,Tuesday
J39,NB,70,68.1,SB,70,61.43,0 days 23:00:03,2024-09-03,Tuesday
J43|44,NB,70,50.95,SB,70,48.4,0 days 23:00:03,2024-09-03,Tuesday
J2,NB,70,70.0,SB,70,64.24,0 days 23:30:02,2024-09-03,Tuesday
J6A,NB,70,61.71,SB,70,65.87,0 days 23:30:02,2024-09-03,Tuesday
J10,NB,70,49.71,SB,70,50.64,0 days 23:30:02,2024-09-03,Tuesday
J14,NB,70,62.75,SB,70,59.14,0 days 23:30:02,2024-09-03,Tuesday
J19,NB,70,66.56,SB,70,53.59,0 days 23:30:02,2024-09-03,Tuesday
J21,NB,70,62.37,SB,70,58.4,0 days 23:30:02,2024-09-03,Tuesday
J24,NB,70,54.06,SB,70,49.52,0 days 23:30:02,2024-09-03,Tuesday
J28,NB,70,48.46,SB,70,48.57,0 days 23:30:02,2024-09-03,Tuesday
J32,NB,70,43.63,SB,70,53.95,0 days 23:30:02,2024-09-03,Tuesday
J34,NB,70,45.71,SB,70,45.66,0 days 23:30:02,2024-09-03,Tuesday
J39,NB,70,58.28,SB,70,63.32,0 days 23:30:02,2024-09-03,Tuesday
J43|44,NB,70,54.58,SB,70,51.84,0 days 23:30:02,2024-09-03,Tuesday
J2,NB,70,69.01,SB,70,62.4,0 days 00:00:03,2024-09-04,Wednesday
J6A,NB,70,59.35,SB,70,68.97,0 days 00:00:03,2024-09-04,Wednesday
J10,NB,70,51.39,SB,70,49.55,0 days 00:00:03,2024-09-04,Wednesday
J14,NB,70,60.03,SB,70,56.47,0 days 00:00:03,2024-09-04,Wednesday
J19,NB,70,66.38,SB,70,64.96,0 days 00:00:03,2024-09-04,Wednesday
J21,NB,70,67.13,SB,70,55.9,0 days 00:00:03,2024-09-04,Wednesday
J24,NB,70,52.82,SB,70,48.35,0 days 00:00:03,2024-09-04,Wednesday
J28,NB,70,50.57,SB,70,50.8,0 days 00:00:03,2024-09-04,Wednesday
J32,NB,70,49.16,SB,70,53.78,0 days 00:00:03,2024-09-04,Wednesday
J34,NB,70,49.09,SB,70,48.61,0 days 00:00:03,2024-09-04,Wednesday
J39,NB,70,63.26,SB,70,64.74,0 days 00:00:03,2024-09-04,Wednesday
J43|44,NB,70,59.06,SB,70,48.8,0 days 00:00:03,2024-09-04,Wednesday
J2,NB,70,67.88,SB,70,63.42,0 days 00:30:03,2024-09-04,Wednesday
J6A,NB,70,61.21,SB,70,59.03,0 days 00:30:03,2024-09-04,Wednesday
J10,NB,70,50.21,SB,70,48.39,0 days 00:30:03,2024-09-04,Wednesday
J14,NB,70,59.43,SB,70,58.75,0 days 00:30:03,2024-09-04,Wednesday
J19,NB,70,65.24,SB,70,55.3,0 days 00:30:03,2024-09-04,Wednesday
J21,NB,70,67.1,SB,70,56.4,0 days 00:30:03,2024-09-04,Wednesday
J24,NB,70,49.71,SB,70,48.35,0 days 00:30:03,2024-09-04,Wednesday
J28,NB,70,51.15,SB,70,50.75,0 days 00:30:03,2024-09-04,Wednesday
J32,NB,70,45.43,SB,70,53.84,0 days 00:30:03,2024-09-04,Wednesday
J34,NB,70,47.71,SB,70,48.61,0 days 00:30:03,2024-09-04,Wednesday
J39,NB,70,58.41,SB,70,65.01,0 days 00:30:03,2024-09-04,Wednesday
J43|44,NB,70,58.12,SB,70,50.12,0 days 00:30:03,2024-09-04,Wednesday
J2,NB,70,56.19,SB,70,58.57,0 days 01:00:02,2024-09-04,Wednesday
J6A,NB,70,56.67,SB,70,67.11,0 days 01:00:02,2024-09-04,Wednesday
J10,NB,70,50.21,SB,70,50.95,0 days 01:00:02,2024-09-04,Wednesday
J14,NB,70,62.39,SB,70,57.33,0 days 01:00:02,2024-09-04,Wednesday
J19,NB,70,55.81,SB,70,53.59,0 days 01:00:02,2024-09-04,Wednesday
J21,NB,70,58.44,SB,70,54.8,0 days 01:00:02,2024-09-04,Wednesday
J24,NB,70,50.33,SB,70,49.71,0 days 01:00:02,2024-09-04,Wednesday
J28,NB,70,51.49,SB,70,49.32,0 days 01:00:02,2024-09-04,Wednesday
J32,NB,70,48.81,SB,70,46.84,0 days 01:00:02,2024-09-04,Wednesday
J34,NB,70,51.44,SB,70,48.3,0 days 01:00:02,2024-09-04,Wednesday
J39,NB,70,57.17,SB,70,61.87,0 days 01:00:02,2024-09-04,Wednesday
J43|44,NB,70,56.88,SB,70,50.85,0 days 01:00:02,2024-09-04,Wednesday
J2,NB,70,70.0,SB,70,70.0,0 days 01:30:03,2024-09-04,Wednesday
J6A,NB,70,58.54,SB,70,56.54,0 days 01:30:03,2024-09-04,Wednesday
J10,NB,70,47.85,SB,70,50.41,0 days 01:30:03,2024-09-04,Wednesday
J14,NB,70,58.72,SB,70,55.0,0 days 01:30:03,2024-09-04,Wednesday
J19,NB,70,65.02,SB,70,55.17,0 days 01:30:03,2024-09-04,Wednesday
J21,NB,70,70.0,SB,70,58.15,0 days 01:30:03,2024-09-04,Wednesday
J24,NB,70,53.44,SB,70,50.95,0 days 01:30:03,2024-09-04,Wednesday
J28,NB,70,49.75,SB,70,49.31,0 days 01:30:03,2024-09-04,Wednesday
J32,NB,70,47.77,SB,70,53.5,0 days 01:30:03,2024-09-04,Wednesday
J34,NB,70,50.47,SB,70,47.44,0 days 01:30:03,2024-09-04,Wednesday
J39,NB,70,65.12,SB,70,55.78,0 days 01:30:03,2024-09-04,Wednesday
J43|44,NB,70,56.26,SB,70,48.73,0 days 01:30:03,2024-09-04,Wednesday
J2,NB,70,63.07,SB,70,61.17,0 days 02:00:03,2024-09-04,Wednesday
J6A,NB,70,61.21,SB,70,55.3,0 days 02:00:03,2024-09-04,Wednesday
J10,NB,70,47.78,SB,70,50.25,0 days 02:00:03,2024-09-04,Wednesday
J14,NB,70,54.81,SB,70,61.89,0 days 02:00:03,2024-09-04,Wednesday
J19,NB,70,65.17,SB,70,55.9,0 days 02:00:03,2024-09-04,Wednesday
J21,NB,70,55.61,SB,70,67.31,0 days 02:00:03,2024-09-04,Wednesday
J24,NB,70,53.44,SB,70,49.27,0 days 02:00:03,2024-09-04,Wednesday
J28,NB,70,48.33,SB,70,49.3,0 days 02:00:03,2024-09-04,Wednesday
J32,NB,70,47.36,SB,70,48.86,0 days 02:00:03,2024-09-04,Wednesday
J34,NB,70,50.95,SB,70,48.93,0 days 02:00:03,2024-09-04,Wednesday
J39,NB,70,59.4,SB,70,55.01,0 days 02:00:03,2024-09-04,Wednesday
J43|44,NB,70,48.77,SB,70,48.72,0 days 02:00:03,2024-09-04,Wednesday
